name,brand,url,cluster,aura_confidence,aura_sensuality,aura_formality,aura_intensity,aura_uniqueness,aura_approachability,aura_maturity,aura_extroversion,performance,longevity,sillage,uniqueness_idf,dominant_accord_1,dominant_accord_2,dominant_accord_3
At Dawn Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/At-Dawn-65914.html,Green-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6110542599484612,0.80251008160767,0.8193561693776197,0.8306854101446361,0.4605,0.46,0.461,0.25726363071978425,musky,warm spicy,green
Midnight Hour Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Midnight-Hour-65915.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.9189418373736986,0.80251008160767,0.8193561693776197,0.8306854101446361,0.45000000000000007,0.47800000000000004,0.42200000000000004,0.33569075738574,amber,smoky,fruity
Night Skyline Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Night-Skyline-65917.html,Green-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5645021153860695,0.80251008160767,0.8193561693776197,0.8306854101446361,0.437,0.427,0.447,0.25775067874050717,fresh spicy,herbal,fresh
Till Sunrise Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Till-Sunrise-65916.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5979438437333313,0.80251008160767,0.8193561693776197,0.8306854101446361,0.373,0.35600000000000004,0.39,0.24790604060439492,green,aromatic,vanilla
Zara Man Blue Spirit Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Zara-Man-Blue-Spirit-55088.html,Blue-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.48979071337476887,0.80251008160767,0.7827567397257014,0.8306854101446361,0.48450000000000004,0.432,0.537,0.285849559370965,fruity,fresh,green
Zara Man Silver Summer Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Zara-Man-Silver-Summer-55087.html,Blue-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7785655089097367,0.80251008160767,0.8193561693776197,0.8306854101446361,0.3865,0.374,0.399,0.3447976644643593,white floral,citrus,fruity
Golden Fog Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Golden-Fog-101851.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6271161897175667,0.7735706932776805,0.8193561693776197,0.8306854101446361,0.644,0.648,0.64,0.27467418229744645,citrus,warm spicy,metallic
Platinum Sky Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Platinum-Sky-101850.html,Leather-Smoky,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8409326454442725,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6505000000000001,0.647,0.654,0.3242259234162033,leather,warm spicy,citrus
Red Eclipse Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Red-Eclipse-101849.html,Leather-Smoky,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7649965366055497,0.2930285616470644,0.8193561693776197,0.8306854101446361,0.6260000000000001,0.658,0.5940000000000001,0.312938920392928,aromatic,leather,soft spicy
Blue Spirit Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Blue-Spirit-72327.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6402209001588731,0.80251008160767,0.8193561693776197,0.8306854101446361,0.4385,0.43800000000000006,0.439,0.29222984575318517,citrus,amber,sweet
Copper Orange Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Copper-Orange-72140.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.3527236504003392,0.80251008160767,0.8193561693776197,0.8306854101446361,0.47450000000000003,0.48100000000000004,0.468,0.1711528253931203,aromatic,citrus,fresh spicy
Gold Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Gold-72326.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5289146104618903,0.80251008160767,0.8193561693776197,0.8306854101446361,0.4325,0.44,0.42500000000000004,0.23241313197836277,cinnamon,warm spicy,woody
Green Savage Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Green-Savage-72141.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.4593909758603691,0.80251008160767,0.8193561693776197,0.8306854101446361,0.4225,0.41800000000000004,0.427,0.21836167182129682,citrus,lavender,fresh spicy
Lemon Lazuli Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Lemon-Lazuli-72171.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.39990233340173037,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5095000000000001,0.529,0.49,0.24348951761356788,vanilla,citrus,powdery
Silver Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Silver-72325.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7118004489662679,0.80251008160767,0.8193561693776197,0.8306854101446361,0.40599999999999997,0.407,0.40499999999999997,0.26406905540817127,patchouli,white floral,citrus
Uomo Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Uomo-72328.html,Dark-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.48747719021961805,0.7984042281739991,0.8193561693776197,0.8306854101446361,0.37,0.372,0.368,0.2250567587966153,amber,fresh spicy,citrus
White Warm Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/White-Warm-72329.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6247822299557974,0.80251008160767,0.8193561693776197,0.8306854101446361,0.47250000000000003,0.44500000000000006,0.5,0.2437885390809881,woody,earthy,patchouli
Zara Man Blue Spirit Summer Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Zara-Man-Blue-Spirit-Summer-92833.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.4784087776820889,0.80251008160767,0.8193561693776197,0.8306854101446361,0.474,0.454,0.494,0.2604484676036576,lavender,aromatic,herbal
Zara Man Green Savage Summer Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Zara-Man-Green-Savage-Summer-92832.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.4939968263844127,0.80251008160767,0.8193561693776197,0.8306854101446361,0.44,0.435,0.445,0.2016704521342855,citrus,vanilla,aromatic
Infinite Wave Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Infinite-Wave-78053.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.4634326338317154,0.80251008160767,0.8193561693776197,0.8306854101446361,0.441,0.45999999999999996,0.42200000000000004,0.23421237219160096,aromatic,citrus,herbal
Radiant Bloom Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Radiant-Bloom-78052.html,Floral-White,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5329871717136249,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5745,0.593,0.556,0.2888767941743463,woody,white floral,smoky
Tonic Impact Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Tonic-Impact-78054.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7319153931581875,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5655,0.592,0.539,0.2479246497180903,patchouli,fresh spicy,woody
Wild Coolness Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Wild-Coolness-78046.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.3595358594226401,0.80251008160767,0.8193561693776197,0.8306854101446361,0.613,0.631,0.595,0.17972128220857822,citrus,warm spicy,amber
"Vanilla Collection 01: Irresistible, Magnetic, Delicious Zara for men",Zara,https://www.fragrantica.com/perfume/Zara/Vanilla-Collection-01-Irresistible-Magnetic-Delicious-101852.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6441641447193568,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5825,0.601,0.5640000000000001,0.28163366789093475,vanilla,white floral,amber
"Vanilla Collection 02: Unique, Hypnotic, Seductive Zara for men",Zara,https://www.fragrantica.com/perfume/Zara/Vanilla-Collection-02-Unique-Hypnotic-Seductive-101853.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.4968417578493068,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5725,0.571,0.5740000000000001,0.2659528698311419,amber,vanilla,powdery
Cape Town Century Boulevard Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Cape-Town-Century-Boulevard-93514.html,Powdery-Iris,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8613937267923143,0.80251008160767,0.8193561693776197,0.8306854101446361,0.47650000000000003,0.522,0.431,0.309085843082856,iris,powdery,violet
Florence Piazza Della Signora City Center Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Florence-Piazza-Della-Signora-City-Center-65890.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.42533613666973175,0.80251008160767,0.8193561693776197,0.8306854101446361,0.48550000000000004,0.48300000000000004,0.488,0.2215908620640222,fruity,woody,sweet
Honolulu 1450 Ala Moana Boulevard Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Honolulu-1450-Ala-Moana-Boulevard-72170.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7273180994276474,0.80251008160767,0.8193561693776197,0.8306854101446361,0.506,0.474,0.538,0.30295195222307814,marine,aromatic,citrus
Lisboa Colombo Avenida do Colegio Militar 2022 Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Lisboa-Colombo-Avenida-do-Colegio-Militar-2022-72331.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.4619209031460124,0.80251008160767,0.8193561693776197,0.8306854101446361,0.4255,0.436,0.415,0.2502885642062657,citrus,white floral,musky
London Saville Row Mayfair Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/London-Saville-Row-Mayfair-65892.html,Powdery-Iris,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8018716970704908,0.80251008160767,0.8193561693776197,0.8306854101446361,0.48950000000000005,0.513,0.466,0.2696843030364869,iris,powdery,woody
Los Angeles 6902 Hollywood Boulevard Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Los-Angeles-6902-Hollywood-Boulevard-72330.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7094846892927001,0.80251008160767,0.8193561693776197,0.8306854101446361,0.41600000000000004,0.5,0.332,0.2769259846136922,warm spicy,tobacco,patchouli
Mexico Bulevard Puerta Del Hierro 4965 Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Mexico-Bulevard-Puerta-Del-Hierro-4965-93512.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7068324620855575,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5245,0.534,0.515,0.25711561151642726,woody,musky,fruity
Miami Lincoln Road 420 Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Miami-Lincoln-Road-420-93513.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.4828870391056872,0.80251008160767,0.8193561693776197,0.8306854101446361,0.45899999999999996,0.504,0.414,0.23823188670622064,citrus,amber,cinnamon
Seoul 532-8 Sinsa Dong Gangnam - Gu Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Seoul-532-8-Sinsa-Dong-Gangnam-Gu-72332.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.727723111029262,0.80251008160767,0.8193561693776197,0.8306854101446361,0.4555,0.45499999999999996,0.456,0.3353581227293645,yellow floral,amber,sweet
Tokyo Takeshita Harajuku Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Tokyo-Takeshita-Harajuku-65891.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.3381882375761392,0.80251008160767,0.8193561693776197,0.8306854101446361,0.3865,0.39,0.383,0.20663158871518594,citrus,floral,woody
Vancouver Hornby Street Down Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Vancouver-Hornby-Street-Down-65893.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.598545118272511,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5485,0.561,0.536,0.2584060941244025,warm spicy,fruity,patchouli
Midsummer Collection Deep Fougere Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Midsummer-Collection-Deep-Fougere-44962.html,Dark-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7077987891816816,0.80251008160767,0.8193561693776197,0.8306854101446361,0.4595,0.42800000000000005,0.491,0.24005576091394684,woody,amber,fruity
Midsummer Collection Orange Zest Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Midsummer-Collection-Orange-Zest-44963.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.4941448916263823,0.80251008160767,0.8193561693776197,0.8306854101446361,0.49,0.49,0.49000000000000005,0.21502828863141132,citrus,aromatic,fresh spicy
Ebony Wood Elixir Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Ebony-Wood-Elixir-124607.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6472928557489902,0.80251008160767,0.8193561693776197,0.8306854101446361,0.796,0.883,0.7090000000000001,0.24847084448219278,woody,citrus,aromatic
Elegantly Tokyo Elixir Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Elegantly-Tokyo-Elixir-124760.html,Floral-White,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7071724185482058,0.80251008160767,0.8193561693776197,0.8306854101446361,0.618,0.741,0.495,0.31475082225405,white floral,woody,floral
4MBR0X1D3 Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/4MBR0X1D3-59368.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6437352336464277,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6305000000000001,0.649,0.612,0.245493493126698,amber,violet,powdery
4MBROX Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/4MBROX-51216.html,Dark-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5167182354566705,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6525000000000001,0.631,0.674,0.24628467373289362,musky,amber,powdery
C0R4N0L Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/C0R4N0L-51214.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5011674530349178,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5595,0.495,0.624,0.2734448781719668,floral,woody,rose
C4SHMER4N Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/C4SHMER4N-51215.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.4962804687011517,0.80251008160767,0.8193561693776197,0.8306854101446361,0.673,0.659,0.687,0.22009446599985638,woody,musky,amber
C4SHMER4N 2019 Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/C4SHMER4N-2019-59369.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5008073852341739,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6185,0.626,0.611,0.22484644688930075,woody,amber,musky
S4ND4LW00D Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/S4ND4LW00D-59370.html,Powdery-Iris,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8611755375582841,0.80251008160767,0.8193561693776197,0.8306854101446361,0.588,0.585,0.591,0.29600429059435734,woody,powdery,leather
Zara Fig Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Zara-Fig-38025.html,Green-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5197516795727548,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5235000000000001,0.49700000000000005,0.55,0.24625069858067458,green,fruity,fresh
Zara Sandalwood Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Zara-Sandalwood-38027.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5440370275794921,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5425,0.454,0.631,0.20248051497834224,citrus,aromatic,warm spicy
Zara Vetiver Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Zara-Vetiver-38026.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.33856364473112166,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6395,0.608,0.671,0.17700989010033769,citrus,woody,aromatic
Zara Scent #1 Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Zara-Scent-1-31125.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.42593914372913844,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5925,0.5000000000000001,0.685,0.24133787578551305,citrus,white floral,lavender
Zara Scent #2 Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Zara-Scent-2-31126.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.872562042051204,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6055,0.52,0.6910000000000001,0.3571537320518162,sweet,vanilla,chocolate
Zara Scent #3 Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Zara-Scent-3-31127.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5983964505144249,0.80251008160767,0.8193561693776197,0.8306854101446361,0.397,0.32000000000000006,0.474,0.25361935082207093,woody,warm spicy,cinnamon
Comme d'Habitude Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Comme-d-Habitude-51222.html,Blue-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6846184515742375,0.80251008160767,0.8193561693776197,0.8306854101446361,0.531,0.48000000000000004,0.5820000000000001,0.2848552099012886,citrus,fresh spicy,aromatic
Destination Mars Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Destination-Mars-51221.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.38413233590153395,0.80251008160767,0.8193561693776197,0.8306854101446361,0.3895,0.41000000000000003,0.369,0.21244709549413168,citrus,woody,fresh spicy
Where Is My Juliet Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Where-Is-My-Juliet-51223.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5945595812384068,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5125,0.48,0.5449999999999999,0.22790152596638102,warm spicy,woody,cinnamon
Zara Sport 421 Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Zara-Sport-421-16598.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.41132774066772565,0.80251008160767,0.8193561693776197,0.8306854101446361,0.49600000000000005,0.41700000000000004,0.5750000000000001,0.19592952126410076,fresh spicy,aromatic,musky
Zara Sport 615 Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Zara-Sport-615-16600.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.614737725008654,0.80251008160767,0.8193561693776197,0.8306854101446361,0.41850000000000004,0.29700000000000004,0.54,0.24110474853706038,woody,aromatic,earthy
Zara Sport 675 Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Zara-Sport-675-16599.html,Powdery-Iris,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7537509872353911,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6154999999999999,0.61,0.621,0.3018007186349804,powdery,musky,violet
For Him Blue Sport Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/For-Him-Blue-Sport-55084.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.44908606920765765,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5635,0.44000000000000006,0.6869999999999999,0.1992904873452804,green,citrus,aromatic
For Him Silver Sport Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/For-Him-Silver-Sport-55085.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.34538435746417256,0.80251008160767,0.8193561693776197,0.8306854101446361,0.488,0.477,0.499,0.19885154233289792,citrus,fresh spicy,fresh
Surfing Cloudbreak Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Surfing-Cloudbreak-108339.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.3630643877759243,0.80251008160767,0.8193561693776197,0.8306854101446361,0.462,0.445,0.47900000000000004,0.18673887377390203,warm spicy,woody,aromatic
Surfing Hossegor Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Surfing-Hossegor-108341.html,Woody-Aromatic,0.8287090157153849,0.6975280172421623,0.8232322211756947,0.7848440706622709,0.2648650066444575,0.80251008160767,0.8193561693776197,0.7348827757832815,0.501,0.487,0.515,0.16360772561792136,woody,powdery,aromatic
Surfing Mavericks Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Surfing-Mavericks-108342.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.38695143570150486,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5705,0.5650000000000001,0.5760000000000001,0.19488250413250005,woody,fresh spicy,fresh
Surfing Uluwatu Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Surfing-Uluwatu-108340.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6276859480790925,0.80251008160767,0.8193561693776197,0.8306854101446361,0.41700000000000004,0.442,0.392,0.22752144755940398,warm spicy,aromatic,woody
Unbreakable Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Unbreakable-51219.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.36297064750424324,0.80251008160767,0.8193561693776197,0.8306854101446361,0.4555,0.379,0.532,0.2101846845001016,woody,citrus,musky
Unshakable Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Unshakable-51218.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.43414817876543854,0.80251008160767,0.8193561693776197,0.8306854101446361,0.49450000000000005,0.43400000000000005,0.555,0.22731367722484602,vanilla,lavender,woody
No Day Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/No-Day-57590.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.4730507334765035,0.80251008160767,0.8193561693776197,0.8306854101446361,0.46199999999999997,0.408,0.516,0.22892623531908737,vanilla,warm spicy,powdery
No Night Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/No-Night-57591.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.4473675283505706,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5389999999999999,0.488,0.59,0.20912135736877024,woody,lavender,powdery
Zara W/END till 12:00 AM Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Zara-W-END-till-12-00-AM-39160.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7004206152447061,0.80251008160767,0.8193561693776197,0.8306854101446361,0.4655,0.411,0.52,0.25099876250996983,aromatic,green,lavender
Zara W/END till 3:00 AM Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Zara-W-END-till-3-00-AM-39158.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.689550844082124,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5409999999999999,0.537,0.5449999999999999,0.27776213310700776,fruity,sweet,lavender
Zara W/END till 8:00 PM Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Zara-W-END-till-8-00-PM-39159.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6959143647151375,0.80251008160767,0.8193561693776197,0.8306854101446361,0.4985,0.482,0.515,0.23797819444648577,citrus,fresh spicy,amber
Il Homme Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Il-Homme-10931.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.611498694956315,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6245,0.652,0.597,0.2193381593681099,citrus,warm spicy,amber
Zara Man 2000 Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Zara-Man-2000-10930.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.59539832390626,0.80251008160767,0.8193561693776197,0.8306854101446361,0.575,0.511,0.639,0.21961882721954018,aromatic,woody,fresh spicy
Zara For Him 2005 Zara for men,Zara,https://www.fragrantica.com/perfume/Zara/Zara-For-Him-2005-10928.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.4110570896001843,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5675,0.53,0.605,0.1828028395780559,aromatic,woody,fresh spicy
Amber Empire French Avenue for men,Avenue,https://www.fragrantica.com/perfume/French-Avenue/Amber-Empire-116876.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.4981044827759505,0.80251008160767,0.8193561693776197,0.8306854101446361,0.642,0.664,0.62,0.23049865687946156,amber,vanilla,woody
Chronicles French Avenue for men,Avenue,https://www.fragrantica.com/perfume/French-Avenue/Chronicles-123019.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8434866785827893,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6174999999999999,0.694,0.541,0.2815900087973755,amber,vanilla,powdery
El Dorado French Avenue for men,Avenue,https://www.fragrantica.com/perfume/French-Avenue/El-Dorado-95411.html,Dark-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.9241194153381729,0.49627947437867637,0.8193561693776197,0.8306854101446361,0.696,0.6940000000000001,0.698,0.31435457015815416,oud,leather,warm spicy
Mythical Gryphon French Avenue for men,Avenue,https://www.fragrantica.com/perfume/French-Avenue/Mythical-Gryphon-106167.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6077010671627685,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6645000000000001,0.709,0.6200000000000001,0.24381360648629263,woody,warm spicy,oud
Paradox Azuree French Avenue for men,Avenue,https://www.fragrantica.com/perfume/French-Avenue/Paradox-Azuree-106647.html,Leather-Smoky,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.9241194153381729,0.43644576869464663,0.8193561693776197,0.8306854101446361,0.6200000000000001,0.6200000000000001,0.6200000000000001,0.3144846075288274,leather,warm spicy,woody
